NOTICE_DATE,JOB_SITE_NAME,COUNTY_NAME,WDA_NAME,TOTAL_LAYOFF_NUMBER,LayOff_Date,WFDD_RECEIVED_DATE,CITY_NAME,
11/09/2012,"Champion Windows, Inc.",Harris,Gulf Coast WDA,70,01/09/2013,11/09/2012,Houston,
11/02/2012,Werner Co.,El Paso,Upper Rio Grande WDA,62,12/31/2012,11/02/2012,Socorro,
11/06/2012,Wingspan Portfolio Advisors,Collin,Dallas County WDA,459,12/31/2012,11/06/2012,Dallas,
11/07/2012,Research in Motion Corporation(RIM),Dallas,Dallas County WDA,238,11/07/2012,11/07/2012,Irving,
11/08/2012,RockTenn-Tyler,Smith,East Texas WDA,53,01/05/2013,11/08/2012,Tyler,
11/05/2012,Plains Cotton Coop. Assoc./American Cot. Growers,Lamb,South Plains WDA,110,01/05/2013,11/05/2012,Littlefield,
11/01/2012,Navistar Truck Group,Dallas,Dallas County WDA,600,12/31/2012,11/01/2012,Garland,
10/26/2012,"Neovia Logistics Services, LLC",Hidalgo,Lower Rio Grande Valley WDA,60,12/31/2012,10/26/2012,McAllen,
11/01/2012,ATI Career Training Center - N. Richland Hills,Tarrant,Tarrant County WDA,50,12/31/2012,11/01/2012,Richland Hills,
11/01/2012,ATI Career Training Center#275,Tarrant,Tarrant County WDA,122,12/31/2012,11/01/2012,Richland Hills,
10/26/2013,Leviton Manufacturing Co.,El Paso,Upper Rio Grande WDA,339,01/04/2013,10/30/2012,El Paso,
11/01/2012,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,33,01/04/2012,11/01/2012,Houston,
10/24/2012,Sears Holdings-Product Rebuild Center-Unit 1457& 6957,Montgomery,Gulf Coast WDA,117,01/23/2013,10/24/2012,Woodlands,
10/17/2012,Regency Hospital of Odessa,Ector,Permian Basin WDA,71,12/31/2012,10/17/2012,Odesssa,
10/09/2012,Ares Corporation,Harris,Gulf Coast WDA,,09/30/2012,10/09/2012,Houston,
10/09/2012,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,2,12/07/2012,10/09/2012,Webster,
10/09/2012,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,3,12/07/2012,10/09/2012,Houston,
10/09/2012,"United Space Alliance, LLC",Harris,Gulf Coast WDA,33,12/09/2012,10/09/2012,Houston,
10/11/2012,Freshpoint,Travis,Capital Area WDA,52,12/16/2012,10/11/2012,Austin,
10/01/2012,"Cubic Applications, Inc",El Paso,Upper Rio Grande WDA,496,11/30/2012,10/01/2012,El Paso,
10/03/2012,"GenOn Energy, Inc.",Harris,Gulf Coast WDA,15,12/03/2012,10/03/2012,Houston,
09/27/2012,Compass Group-Morrison Senior Living,Bexar,Alamo WDA,98,11/30/2012,09/27/2012,San Antonio,
09/20/2012,Exide Technologies,Collin,North Central Texas WDA,120,11/30/2012,08/22/2012,Frisco,
09/17/2012,Boeing Company,Harris,Gulf Coast WDA,6,11/16/2012,09/17/2012,Houston,
09/17/2012,American Airlines - Dallas,Dallas,Dallas County WDA,1325,11/16/2012,09/17/2012,Dallas,
09/17/2012,American Airlines - Ft. Worth2,Tarrant,Tarrant County WDA,80,11/16/2012,09/17/2012,Ft. Worth,
09/17/2012,American Airlines - Austin,Travis,Capital Area WDA,62,11/16/2012,09/17/2012,Austin,
09/17/2012,American Airlines - Houston2,Harris,Gulf Coast WDA,53,11/16/2012,09/17/2012,Houston,
09/17/2012,American Airlines-Ft Worth4,Denton,North Central Texas WDA,1403,11/16/2012,09/17/2012,Ft. Worth,
09/17/2012,American Airlines-Dallas2,Tarrant,Tarrant County WDA,149,11/16/2012,09/17/2012,Dallas,
09/19/2012,SVTC Technologies,Travis,Capital Area WDA,105,11/17/2012,09/19/2012,Austin,
09/04/2012,"Kay and Associates, Inc - Sikorsky Aerospace",Bee,Coastal Bend WDA,45,09/30/2012,09/04/2012,Beeville,
09/07/2012,Saks Fifth Avenue-Austin,Travis,Capital Area WDA,64,02/02/2013,09/07/2012,Austin,
08/31/2012,Randstad-Capgemini Facility,Victoria,Golden Crescent WDA,225,10/31/2012,08/31/2012,Victoria,
08/31/2012,Compucom,Harris,Gulf Coast WDA,61,10/31/2012,08/31/2012,Houston,
08/20/2012,"Jack in the Box, Inc.",Dallas,Dallas County WDA,70,10/15/2012,08/20/2012,Dallas,
08/14/2012,Motorola - Ft. Worth3,Tarrant,Tarrant County WDA,57,08/31/2012,08/14/2012,Ft. Worth,
08/15/2012,Devon Energy Corporation,Harris,Gulf Coast WDA,8,10/09/2012,08/15/2012,Houston,
08/15/2012,"Mueller Industries, Inc.",Dallas,Dallas County WDA,117,10/08/2012,08/15/2012,Carrollton,
08/15/2012,"Schneider National Bulk Carriers, Inc.-Victoria",Victoria,Golden Crescent WDA,197,08/31/2012,08/15/2012,Victoria,
08/09/2012,Fluor-Port Lavaca,Calhoun,Golden Crescent WDA,65,09/30/2012,08/09/2012,Port Lavaca,
08/10/2012,International Paper-Texas Sheets Plant,Bexar,Alamo WDA,65,10/12/2012,08/10/2012,San Antonio,
08/10/2012,International Paper-SA Container Plant,Bexar,Alamo WDA,64,10/12/2012,08/10/2012,San Antonio,
07/30/2012,"Arbor E&T, LLC-Capital Area",Travis,Capital Area WDA,75,09/30/2012,07/30/2012,Austin,
08/01/2012,Sears Holdings Corp. - Product Rebuild Center,Dallas,Dallas County WDA,51,10/01/2012,08/01/2012,Garland,
08/01/2012,Devcon Security Services Corp.,Dallas,Dallas County WDA,197,09/05/2012,08/01/2012,Irving,
07/24/2012,"United Space Alliance, LLC",Harris,Gulf Coast WDA,12,09/28/2012,07/24/2012,Houston,
07/24/2012,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,7,09/28/2012,07/24/2012,Webster,
07/24/2012,"United Space Alliance, LLC-LockheedMartin Facility",Harris,Gulf Coast WDA,4,09/28/2012,07/24/2012,Houston,
07/24/2012,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDA,9,09/28/2012,07/24/2012,Houston,
07/24/2012,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,3,09/28/2012,07/24/2012,Houston,
07/23/2012,American Airlines - Dallas,Dallas,Tarrant County WDA,40,09/21/2012,07/23/2012,Dallas,
07/17/2012,America's Body Company LLC,Fayette,Rural Capital WDA,48,09/07/2012,07/17/2012,La Grange,
07/19/2012,Veolia Transportation-Dallas,Dallas,Dallas County WDA,375,09/30/2012,07/19/2012,Dallas,
06/26/2012,Verizon Wireless- Houston,Harris,Gulf Coast WDA,943,08/25/2012,06/27/2012,Houston,
06/19/2012,Christus/Santa Rosa-2,Bexar,Alamo WDA,202,07/31/2012,06/19/2012,San Antonio,
06/19/2012,Outsource Partners International - Houston,Harris,Gulf Coast WDA,72,08/20/2012,06/19/2012,Houston,
06/25/2012,Boeing Company,Harris,Gulf Coast WDA,2,08/24/2012,06/25/2012,Houston,
06/27/2012,Community Education Centers (CEC) -TDCJ Glossbrenner Unit,Duval,Coastal Bend WDA,24,09/01/2012,06/27/2012,San Diego,
06/27/2012,Community Education Centers (CEC) - Walker Sayle Unit,Stephens,West Central WDA,29,09/01/2012,06/27/2012,Breckenridge,
06/27/2012,Community Education Centers (CEC) - Kyle,Hays,Rural Capital WDA,30,09/01/2012,06/27/2012,Kyle,
06/27/2012,Community Education Centers (CEC) - Halbert Unit,Burnet,Rural Capital WDA,33,09/01/2012,06/27/2012,Burnet,
06/27/2012,ARAMARK Correctional Services,Harris,Gulf Coast WDA,66,06/30/2012,06/27/2012,Houston,
06/15/2012,Trail Blazer Health Enterp.,Grayson,Texoma WDA,460,10/26/2012,06/15/2012,Denison,
06/15/2012,Trail Blazer Health Enterp.,Dallas,Dallas County WDA,390,10/26/2012,06/15/2012,Dallas,
06/15/2012,"Engineered Polymer Solutions, Inc.",Dallas,Tarrant County WDA,58,08/15/2012,06/18/2012,Grand Prairie,
06/07/2012,Capital Metro,Travis,Capital Area WDA,2,08/18/2012,06/07/2012,Austin,
06/07/2012,StarTran,Travis,Capital Area WDA,671,08/18/2012,06/07/2012,Austin,
06/07/2012,StarTran-2,Travis,Capital Area WDA,182,08/18/2012,06/07/2012,Austin,
05/29/2012,Colgan Air,Harris,Gulf Coast WDA,95,07/24/2012,05/29/2012,Houston,
05/29/2012,"RG STEEL, LLC.",Harris,Gulf Coast WDA,11,06/04/2012,05/29/2012,Houston,
05/21/2012,Boeing Company,Harris,Gulf Coast WDA,1,07/20/2012,05/21/2012,Houston,
05/23/2012,Christus/Santa Rosa-City Centre,Bexar,Alamo WDA,400,07/31/2012,05/23/2012,San Antonio,
05/24/2012,Coach America,Dallas,Dallas County WDA,79,07/23/2012,05/24/2012,Dallas,
05/24/2012,Southwest Water-Tanner,Harris,Gulf Coast WDA,239,06/15/2012,05/24/2012,Houston,
05/15/2012,Dana Holding Corporation,Harrison,East Texas WDA,210,08/23/2012,05/15/2012,Longview,
05/08/2012,Hostess Brands-Rigsby Ave,Bexar,Alamo WDA,17,07/04/2012,05/08/2012,San Antonio,
05/08/2012,Hostess Brands-St.Elmo,Travis,Capital Area WDA,11,07/04/2012,05/08/2012,Austin,
05/08/2012,Hostess Brands-N. General Bruce,Bell,Central Texas WDA,5,07/04/2012,05/08/2012,Temple,
05/08/2012,Hostess Brands-Connection Dr.,Dallas,Dallas County WDA,51,07/04/2012,05/08/2012,Irving,
05/08/2012,Hostess Brands-West Ledbetter Drive,Dallas,Dallas County WDA,19,07/04/2012,05/08/2012,Dallas,
05/08/2012,Hostess Brands-Beltline Rd.,Dallas,Dallas County WDA,2,07/04/2012,05/08/2012,Garland,
05/08/2012,Hostess Brands-Garland2,Dallas,Dallas County WDA,22,07/04/2012,05/08/2012,Garland,
05/08/2012,Hostess Brands-Tenaha Highway 1,Shelby,Deep East Texas WDA,3,07/04/2012,05/08/2012,Center,
05/08/2012,Hostess Brands-Hempstead Rd.,Harris,Gulf Coast WDA,15,07/04/2012,05/08/2012,Houston,
05/08/2012,Hostess Brands-Hwy 105 E.,Montgomery,Gulf Coast WDA,2,07/04/2012,05/08/2012,Conroe,
05/08/2012,Hostess Brands-Spencer Hwy,Harris,Gulf Coast WDA,15,07/04/2012,05/08/2012,Pasadena,
05/08/2012,Hostess Brands-Interdrive West,Harris,Gulf Coast WDA,16,07/04/2012,05/08/2012,Houston,
05/08/2012,Hostess Brands-New Boston Road.,Bowie,North East Texas WDA,13,07/04/2012,05/08/2012,Texarkana,
05/08/2012,Hostess Brands-Seymour Highway,Archer,North Texas WDA,7,07/04/2012,05/08/2012,Wichita Falls,
05/08/2012,Hostess Brands-College Street,Jefferson,South East Texas WDA,7,07/04/2012,05/08/2012,Beaumont,
05/08/2012,Hostess Brands-Wichita Street,Tarrant,Tarrant County WDA,14,07/04/2012,05/08/2012,Ft. Worth,
05/08/2012,Hostess Brands-West Pipeline,Tarrant,Tarrant County WDA,19,07/04/2012,05/08/2012,Hurst,
05/08/2012,Hostess Brands-Texoma Parkway,Grayson,Texoma WDA,6,07/04/2012,05/08/2012,Sherman,
05/08/2012,Hostess Brands-S Keller Rd,Palo Pinto,North Central Texas WDA,2,07/04/2012,05/08/2012,Mineral Wells,
05/08/2012,Hostess Brands-Stonewall,Hunt,North Central Texas WDA,7,07/04/2012,05/08/2012,Greenville,
05/07/2012,CSC Applied Technology,El Paso,Upper Rio Grande WDA,37,05/31/2012,05/07/2012,El Paso,
05/07/2012,CSC Applied Technology-Houston,Harris,Gulf Coast WDA,191,05/31/2012,05/07/2012,Houston,
05/07/2012,Colgan Air,Harris,Gulf Coast WDA,174,07/01/2012,05/07/2012,Houston,
04/20/2012,The Great Indoors - Houston2,Harris,Gulf Coast WDA,74,06/16/2012,04/20/2012,Houston,
04/20/2012,The Great Indoors.-Farmers Branch,Dallas,Dallas County WDA,80,06/01/2012,04/20/2012,Farmers Branch,
04/24/2012,Boeing Company,Harris,Gulf Coast WDA,5,06/22/2012,04/24/2012,Houston,
04/24/2012,Blockbuster Distribution Center-McKinney,Collin,North Central Texas WDA,221,06/22/2012,04/24/2012,McKinney,
04/24/2012,Kohl's-Credit Call Center,Navarro,North Central Texas WDA,180,06/30/2012,04/24/2012,Corsicana,
04/27/2012,Suntron Corporation,Fort Bend,Gulf Coast WDA,95,06/30/2012,04/27/2012,Sugar Land,
04/17/2012,"PrimeFlight Aviation-San Antonio, TX",Bexar,Alamo WDA,64,04/30/2012,04/17/2012,San Antonio,
04/07/2012,Grubb & Ellis Company,Dallas,Dallas County WDA,57,04/09/2012,04/06/2012,Dallas,
04/12/2012,Roomstore-GP(Gifford),Dallas,Dallas County WDA,60,04/30/2012,04/12/2012,Grand Prairie,
04/12/2012,Tornier,Fort Bend,Gulf Coast WDA,58,04/13/2012,04/12/2012,Stafford,
03/29/2012,THQ -Austin,Travis,Capital Area WDA,99,05/28/2012,03/30/2012,Austin,
04/05/2012,JC Penny Corporate Headquarters,Collin,North Central Texas WDA,602,06/10/2012,04/05/2012,Plano,
03/26/2012,Boeing Company,Harris,Gulf Coast WDA,2,05/28/2012,03/26/2012,Houston,
03/27/2012,Beef Products Inc.,Potter,Panhandle WDA,209,05/25/2012,03/27/2012,Amarillo,
03/28/2012,Focus Direct LLC,Bexar,Alamo WDA,78,05/31/2012,03/28/2012,San Antonio,
03/29/2012,PrimeFlight Aviation Services Inc.,Fort Bend,Gulf Coast WDA,276,05/15/2012,03/29/2012,Houston,
03/28/2012,Saxon Mortgage (Ft.Worth),Tarrant,Tarrant County WDA,454,05/28/2012,03/28/2012,Ft. Worth,
03/28/2012,Saxon Mortgage (Irving),Dallas,Dallas County WDA,226,05/28/2012,03/28/2012,Irving,
03/07/2012,Blockbuster Distribution Center-McKinney,Collin,North Central Texas WDA,175,05/07/2012,3/7/2012,McKinney,
03/08/2012,Northrop Grumman - Department of Veterans Affairs,Travis,Capital Area WDA,69,05/04/2012,3/8/2012,Austin,
03/09/2012,Dearborn National,Dallas,Dallas County WDA,58,03/08/2012,3/9/2012,Richardson,
03/01/2012,"MV Transportation, Inc.",Jefferson,South East Texas WDA,124,04/30/2012,03/01/2012,Port Arthur,
03/07/2012,Blockbuster Distribution Center-McKinney,Collin,North Central Texas WDA,171,05/07/2012,03/07/2012,McKinney,
03/01/2012,CSC Applied Technology Division,Denton,Dallas County WDA,92,06/30/2012,03/05/2012,Carrollton,
02/29/2012,Simos-Baytown,Harris,Gulf Coast WDA,128,04/24/2012,02/29/2012,Baytown,
02/16/2012,"Morningstar Foods, LLC",Hopkins,North East Texas WDA,55,05/25/2012,02/17/2012,Sulphur Springs,
02/14/2012,Simos,Montgomery,Gulf Coast WDA,56,04/15/2012,02/14/2012,New Caney,
02/08/2012,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,21,04/13/2012,02/09/2012,Houston,
02/08/2012,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDA,23,04/13/2012,02/09/2012,Houston,
02/08/2012,"United Space Alliance, LLC",Harris,Gulf Coast WDA,24,04/13/2012,02/09/2012,Houston,
02/08/2012,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,5,04/13/2012,02/09/2012,Webster,
02/06/2012,Community Education Centers (CEC) - Liberty County Jail,Liberty,Gulf Coast WDA,70,04/28/2012,02/07/2012,Liberty,
02/03/2012,Boeing Company,Harris,Gulf Coast WDA,3,04/06/2012,02/06/2012,Houston,
01/27/2012,Boeing Company,Harris,Gulf Coast WDA,1,03/30/2012,01/30/2012,Houston,
01/31/2012,Manheim San Antonio,Bexar,Alamo WDA,70,03/27/2012,01/31/2012,San Antonio,
02/01/2012,"Schneider Logistics, Inc. (SLI)",Webb,South Texas WDA,4,03/31/2012,02/01/2012,Laredo,
01/27/2012,MetLife,Dallas,Dallas County WDA,204,03/30/2012,02/02/2012,Irving,
01/27/2012,MetLife - Irving2,Dallas,Dallas County WDA,600,03/30/2012,02/02/2012,Irving,
01/20/2012,Boeing Company,Harris,Gulf Coast WDA,1,03/23/2012,01/24/2012,Houston,
01/13/2012,"Tanimura & Antle Onions, LLC",Hidalgo,Lower Rio Grande Valley WDA,67,04/09/2012,01/20/2012,Edinburg,
01/17/2012,United Parcel Service - Carrollton,Dallas,Dallas County WDA,135,04/06/2012,01/17/2012,Carrollton,
12/21/2011,Devon Energy Corporation,Harris,Gulf Coast WDA,6,02/21/2012,12/27/2011,Houston,
12/28/2011,Computer Sciences Corporation (CSC) - Ft. Worth2,Tarrant,Tarrant County WDA,TBD,02/29/2012,12/28/2011,Ft. Worth,
12/27/2011,"Veterans Evaluation Services, Inc. (VES)",Harris,Gulf Coast WDA,73,12/29/2011,12/28/2011,Houston,
12/29/2011,"Northrop Grumman Technical Services, Inc.",Bell,Central Texas WDA,210,02/29/2012,12/29/2011,Fort Hood,
11/29/2011,System One Services (Utility Partners of America),Travis,Capital Area WDA,14,12/15/2011,12/05/2011,Austin,
12/12/2011,"Total Sleep Holdings, Inc.",Dallas,Dallas County WDA,64,12/08/2011,12/12/2011,Irving,
12/06/2011,Chevron Phillips Chemical Company LP - Phillips Sumika Polypropylene Company (PSPC),Harris,Gulf Coast WDA,61,02/15/2012,12/13/2011,Pasadena,
12/13/2011,"DGI Services, LLC",Tarrant,Tarrant County WDA,8,12/05/2011,12/13/2011,Fort Worth,
12/15/2011,American Eagle & Executive Airlines,Tarrant,Tarrant County WDA,223,02/13/2012,12/15/2011,Fort Worth,
12/05/2011,"Milprint Inc. (Bemis Company, Inc.)",Gregg,East Texas WDA,107,03/01/2012,12/05/2011,Longview,
12/05/2011,Nash Finch Company (MDV),Bexar,Alamo WDA,4,01/31/2012,12/05/2011,San Antonio,
12/02/2011,Community Education Centers (CEC) - Newton County Correctional Facility,Newton,Deep East Texas WDA,99,12/09/2011,12/09/2011,Newton,
11/23/2011,"JC Evans Construction Company, Inc.",Williamson,South Texas WDA,300,11/23/2011,11/23/2011,Leander,
11/15/2011,"KLN Steel Products Company, LLC",Bexar,Alamo WDA,108,11/16/2011,11/15/2011,San Antonio,
11/18/2011,"Afni, Inc.",Bexar,Alamo WDA,375,01/27/2012,11/18/2011,San Antonio,
11/18/2011,Boeing Company,Harris,Gulf Coast WDA,1,01/20/2012,11/21/2011,Houston,
11/08/2011,Jacobs Field Services N.A. Inc. (Motiva CEP Project),Jefferson,South East Texas WDA,88,11/11/2011,11/14/2011,Port Arthur,
11/08/2011,Jacobs Engineering Group Inc. (Motiva CEP Project),Jefferson,South East Texas WDA,130,11/11/2011,11/14/2011,Port Arthur,
10/31/2011,Boeing Company,Harris,Gulf Coast WDA,2,01/02/2012,10/31/2011,Houston,
11/04/2011,Richmond Bone & Joint Clinic,Fort Bend,Gulf Coast WDA,0,12/31/2011,11/04/2011,Richmond,
11/01/2011,"Asset Acceptance, LLC",Bexar,Alamo WDA,65,01/06/2012,11/07/2011,San Antonio,
11/08/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDA,15,01/13/2012,11/08/2011,Houston,
11/08/2011,"United Space Alliance, LLC (JSC) - Houston2",Harris,Gulf Coast WDA,18,01/13/2012,11/08/2011,Houston,
11/08/2011,"United Space Alliance, LLC - Houston6",Harris,Gulf Coast WDA,4,01/13/2012,11/08/2011,Houston,
11/08/2011,"United Space Alliance, LLC - Houston4",Harris,Gulf Coast WDA,14,01/13/2012,11/08/2011,Houston,
11/08/2011,"United Space Alliance, LLC - Webster",Harris,Gulf Coast WDA,3,01/13/2012,11/08/2011,Webster,
11/08/2011,"Safety-Kleen Systems, Inc. - Addison",Dallas,Dallas County WDA,135,01/09/2012,11/09/2011,Addison,
11/09/2011,"Snyder's-Lance, Inc.",Navarro,North Central Texas WDA,102,01/10/2012,11/09/2011,Corsicana,
11/07/2011,Motiva CEP Project (Bechtel),Jefferson,South East Texas WDA,290,11/11/2011,11/10/2011,Port Arthur,
10/26/2011,"Hertz Transporting, Inc.",Dallas,Dallas County WDA,219,12/26/2011,10/27/2011,DFW Airport,
10/31/2011,"PTV NuStats, LLC",Hidalgo,Lower Rio Grande Valley WDA,60,12/28/2011,10/31/2011,Edinburg,
10/31/2011,Boeing Company,Harris,Gulf Coast WDA,2,01/02/2012,10/31/2011,Houston,
11/04/2011,Richmond Bone & Joint Clinic,Fort Bend,Gulf Coast WDA,154,12/31/2011,11/04/2011,Richmond,
11/07/2011,"Asset Acceptance, LLC",Bexar,Alamo WDA,65,01/06/2012,11/07/2011,San Antonio,
10/25/2011,Rockwell Collins - Dyess AFB,Taylor,West Central WDA,51,12/31/2011,10/25/2011,Dyess AFB,
10/25/2011,Rockwell Collins - Sheppard AFB,Wichita,North Texas WDA,2,12/31/2011,10/25/2011,Sheppard AFB,
10/21/2011,International Bedding Corporation,Johnson,North Central Texas WDA,76,12/22/2011,10/26/2011,Cleburne,
10/26/2011,"Hertz Transporting, Inc.",Dallas,Dallas County WDA,219,12/26/2011,10/27/2011,DFW Airport,
10/17/2011,Boeing Company,Harris,Gulf Coast WDA,4,12/16/2011,10/17/2011,Houston,
10/18/2011,"Champion Windows, Inc.",Harris,Gulf Coast WDA,135,12/18/2011,10/18/2011,Houston,
10/18/2011,Edge of Reality,Travis,Capital Area WDA,39,10/18/2011,10/19/2011,Austin,
09/30/2011,"Securiguard, Incorporated",Kleberg,Coastal Bend WDA,53,12/01/2011,10/03/2011,Kingsville,
10/03/2011,Pikotek,Harris,Gulf Coast WDA,35,12/12/2011,10/04/2011,Houston,
09/30/2011,Boeing Company,Harris,Gulf Coast WDA,1,12/02/2011,10/04/2011,Houston,
09/27/2011,"Northrop Grumman Technical Services, Inc.",Bell,Central Texas WDA,213,11/30/2011,09/29/2011,Fort Hood,
09/28/2011,Molded Fiber Glass Companies/Texas (MFG Texas),Cooke,Texoma WDA,65,10/12/2011,09/29/2011,Gainesville,
09/13/2011,"Pace American Enterprises, Inc.",McLennan,Heart of Texas WDA,46,09/13/2011,09/19/2011,McGregor,
09/14/2011,Devon Energy Corporation,Harris,Gulf Coast WDA,7,11/14/2011,09/20/2011,Houston,
09/15/2011,TSI Corporation,Bell,Central Texas WDA,141,12/31/2011,09/15/2011,Fort Hood,
09/01/2011,Residential Solutions (Ingersoll Rand),Smith,East Texas WDA,11,11/01/2011,09/01/2011,Tyler,
09/08/2011,Lockheed Martin Missiles and Fire Control,Dallas,Dallas County WDA,71,09/08/2011,09/08/2011,Grand Prairie,
09/12/2011,Sara Lee Food Service,Lamar,North East Texas WDA,151,11/11/2011,09/12/2011,Paris,
08/26/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,5,10/28/2011,08/29/2011,Houston,
08/26/2011,"United Space Alliance, LLC - Houston2",Harris,Gulf Coast WDB,3,10/28/2011,08/29/2011,Houston,
08/31/2011,"Sikorsky Support Services, Inc.",Nueces,Coastal Bend WDB,450,10/31/2011,08/31/2011,Corpus Christi,
09/01/2011,Residential Solutions (Ingersoll Rand),Smith,East Texas WDB,11,11/01/2011,09/01/2011,Tyler,
09/01/2011,Ingersoll Rand - Tyler2,Smith,East Texas WDB,1,11/01/2011,09/01/2011,Tyler,
09/01/2011,Ingersoll Rand - Dallas,Dallas,Dallas County WDB,1,11/01/2011,09/01/2011,Carrollton,
09/01/2011,Ingersoll Rand - McGregor,McLennan,Heart of Texas WDB,1,11/01/2011,09/01/2011,McGregor,
08/19/2011,Boeing Company,Harris,Gulf Coast WDB,5,10/21/2011,08/22/2011,Houston,
08/23/2011,"BlueScope Buildings North America, Inc. dba Butler Manufacturing",Hays,Rural Capital WDB,64,10/24/2011,08/23/2011,San Marcos,
08/16/2011,Comerica Incorporated,Harris,Gulf Coast WDB,150,10/01/2011,08/24/2011,Houston,
08/16/2011,Comerica Incorporated - Houston2,Harris,Gulf Coast WDB,150,10/01/2011,08/24/2011,Houston,
08/26/2011,Carrier Corporation,Smith,East Texas WDB,147,09/16/2011,08/26/2011,Tyler,
08/26/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,5,10/28/2011,08/29/2011,Houston,
08/09/2011,"Arbor E&T, LLC - Longview",Gregg,East Texas WDB,105,09/30/2011,08/09/2011,Longview/Tyler,
07/27/2011,"United Space Alliance, LLC - Houston6",Harris,Gulf Coast WDB,5,09/30/2011,07/29/2011,Houston,
07/27/2011,"United Space Alliance, LLC - Houston4",Harris,Gulf Coast WDB,6,09/30/2011,07/29/2011,Houston,
07/27/2011,"United Space Alliance, LLC",Harris,Gulf Coast WDB,9,09/30/2011,07/29/2011,Houston,
07/27/2011,"United Space Alliance, LLC - Houston5",Harris,Gulf Coast WDB,9,09/30/2011,07/29/2011,Houston,
07/27/2011,"United Space Alliance, LLC - Houston7",Harris,Gulf Coast WDB,5,09/30/2011,07/29/2011,Houston,
07/28/2011,Lockheed Martin Global Training & Logistics - Corpus Christi2,Nueces,Coastal Bend WDB,8,09/30/2011,08/02/2011,Corpus Christi,
07/28/2011,Lockheed Martin Global Training & Logistics  - Ft. Worth2,Tarrant,Tarrant County WDB,10,09/30/2011,08/02/2011,Fort Worth,
